RouteId,RouteVarId,StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes
40,79,2046,QGV 152,Trường Đại học Công nghiệp,Trụ dừng,Quận Gò Vấp,None,28,Nguyễn Văn Nghi,,Đang khai thác,106.688774,10.821598,TDhCn 28 NVN,"146, 18, 24"
40,79,2040,QGV 153,Chùa Bà Thiên Hậu,Trụ dừng,Quận Gò Vấp,None,250,Nguyễn Văn Nghi,,Đang khai thác,106.685035,10.825292,CBTH 250 NVN,"18, 24"
40,79,2042,QGV 154,Chi cục Thuế Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,None,308,Nguyễn Văn Nghi,,Đang khai thác,106.682852,10.826362,CcTQGV 308 NVN,"18, 24"
40,79,921,QGV 155 ,Siêu thị Văn Lang,Trụ dừng,Quận Gò Vấp,None,Siêu thị Văn Lang,Quang Trung,,Đang khai thác,106.679209,10.826846,StVL StVL QT,"103, 18, 24, 55"
40,79,920,QGV 156,Công ty 32,Trụ dừng,Quận Gò Vấp,None,138,Quang Trung,,Đang khai thác,106.675487,10.8281,Ct32 138 QT,"103, 18, 24, 55"
40,79,922,QGV 157,Nhà thờ Xóm Thuốc,Nhà chờ,Quận Gò Vấp,None,190,Quang Trung,,Đang khai thác,106.672606,10.829186,NtXT 190 QT,"103, 18, 24, 55"
40,79,923,QGV 158,UBND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,None,328,Quang Trung,,Đang khai thác,106.669232,10.83103,UQGV 328 QT,"103, 18, 24, 55"
40,79,924,QGV 159,VKSND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,None,402 - 404,Quang Trung,,Đang khai thác,106.666791,10.832948,VQGV 402-404 QT,"103, 18, 24, 55"
40,79,4745,QGV 160,Chùa Huỳnh Kim,Trụ dừng,Quận Gò Vấp,Phường 01,548,Quang Trung,Có,Đang khai thác,106.663368,10.835203,CHK 548 QT,"103, 18, 24, 55"
40,79,925,QGV 161,City Mart,Trụ dừng,Quận Gò Vấp,None,628A,Quang Trung,,Đang khai thác,106.66104,10.835888,CM 628A QT,"103, 18, 24, 55"
40,79,2049,QGV 162,Chợ Hạnh Thông Tây,Trụ dừng,Quận Gò Vấp,None,734,Quang Trung,,Đang khai thác,106.657076,10.836894,CHTT 734 QT,"18, 24, 55"
40,79,2044,QGV 163,Trường THPT Nguyễn Công Trứ,Trụ dừng,Quận Gò Vấp,None,872 (96H),Quang Trung,,Đang khai thác,106.652629,10.838,TTNCT 872( QT,"18, 24, 55"
40,79,2045,QGV 164,Dệt may Phương Đông,Nhà chờ,Quận Gò Vấp,None,930 (Kho 97),Quang Trung,,Đang khai thác,106.650499,10.838538,DmPD 930(97) QT,"18, 24, 55"
40,79,2051,QGV 165,Làng SOS,Trụ dừng,Quận Gò Vấp,None,1010,Quang Trung,,Đang khai thác,106.646508,10.839929,LS 1010 QT,"18, 24, 55"
40,79,2048,QGV 166,Công ty Đồng Tâm,Trụ dừng,Quận Gò Vấp,None,1134,Quang Trung,,Đang khai thác,106.643322,10.842273,CtDT 1134 QT,"18, 24, 55"
40,79,2053,QGV 167,Ngã tư Cầu cống,Trụ dừng,Quận Gò Vấp,None,1246,Quang Trung,,Đang khai thác,106.640747,10.844007,NtCc 1246 QT,"18, 24, 55"
40,79,2050,QGV 168,Chợ Cầu,Trụ dừng,Quận Gò Vấp,None,1324,Quang Trung,,Đang khai thác,106.638488,10.845514,CC 1324 QT,"18, 24, 55"
40,79,2092,Q12 060,Chợ Cầu,Trụ dừng,Quận 12,None,84A,Tô Ký,,Đang khai thác,106.634363,10.848253,CC 84A TK,"18, 24, 55, 61-8, 62"
40,79,2052,Q12 059,Cầu vượt Quang Trung,Trụ dừng,Quận 12,None,170,Tô Ký,,Đang khai thác,106.632185,10.849823,CvQT 170 TK,"18, 24, 55, 61-8, 62"
40,79,2057,Q12 018,Công viên Phần mềm Quang Trung,Nhà chờ,Quận 12,None,Công viên Phần mềm Quang Trung,Tô Ký,,Đang khai thác,106.626531,10.852726,CvPmQT CvPmQT TK,"18, 24, 55, 62"
40,79,2054,Q12 019,Đông Bắc,Trụ dừng,Quận 12,None,288,Tô Ký,,Đang khai thác,106.622819,10.855803,DB 288 TK,"18, 48"
40,79,2055,Q12 020,Điện lực Hóc Môn,Trụ dừng,Quận 12,None,Điền lực Hóc Môn,Tô Ký,,Đang khai thác,106.620823,10.856751,DlHM DlHM TK,"18, 48"
40,79,2058,Q12 021,Chiếc nón Kỳ Diệu,Biển treo,Quận 12,None,312,Tô Ký,,Đang khai thác,106.619069,10.857984,CnKD 312 TK,"18, 48"
40,79,2059,Q12 022,Chợ Tân Chánh Hiệp,Trụ dừng,Quận 12,None,414 (4A),Tô Ký,,Đang khai thác,106.617588,10.860497,CTCH 414( TK,"18, 48"
40,79,2060,Q12 023,Doanh trại Quân Đội,Trụ dừng,Quận 12,None,504A (A49),Tô Ký,,Đang khai thác,106.61709,10.862915,DtQD 504A( TK,"18, 48"
40,79,2061,Q12 024,Trường ĐH Lao động Xã hội,Trụ dừng,Quận 12,None,1018 (12/8),Tô Ký,,Đang khai thác,106.616242,10.865634,TDLdXh 1018( TK,"18, 48"
40,79,1695,Q12 161,Tô Ký,Trụ dừng,Quận 12,None,Lô A4D,Nguyễn Ảnh Thủ,,Đang khai thác,106.616639,10.868284,TK LA NAT,"145, 18"
40,79,1696,Q12 162,Bùi Văn Ngữ,Trụ dừng,Quận 12,None,1045 (cũ 772),Nguyễn Ảnh Thủ,,Đang khai thác,106.618409,10.870038,BVN 1045(772) NAT,"145, 18"
40,79,1698,Q12 163,Tân Chánh Hiệp 10,Trụ dừng,Quận 12,None,933,Nguyễn Ảnh Thủ,,Đang khai thác,106.621145,10.872946,TCH10 933 NAT,"145, 18"
40,79,1697,Q12 164,Tân Chánh Hiệp 07,Trụ dừng,Quận 12,None,785,Nguyễn Ảnh Thủ,,Đang khai thác,106.623307,10.875322,TCH07 785 NAT,"145, 18"
40,79,6839,Q12 184,Tân Chánh Hiệp 39,Trụ dừng,Quận 12,Phường Hiệp Thành,727,Nguyễn Ảnh Thủ,Có,Đang khai thác,106.625082,10.877308,TCH39 727 NAT,"145, 18"
40,79,1700,Q12 166,Trường Tiểu học Nguyễn Trãi,Trụ dừng,Quận 12,None,Trường Nguyễn Trãi,Nguyễn Ảnh Thủ,,Đang khai thác,106.626348,10.878846,TThNT TNT NAT,"145, 18"
40,79,1699,Q12 165,Cây xăng Sài Gòn Petro,Trụ dừng,Quận 12,None,581,Nguyễn Ảnh Thủ,,Đang khai thác,106.628741,10.88226,CxSGP 581 NAT,"145, 18"
40,79,1703,Q12 167,Ngã ba Đông Quang,Trụ dừng,Quận 12,None,529,Nguyễn Ảnh Thủ,,Đang khai thác,106.630243,10.882839,NbDQ 529 NAT,"145, 18"
40,79,1624,Q12T185,Khu công nghiệp Tân Thới Hiệp,Ô sơn,Quận 12,None,86H,Nguyễn Ảnh Thủ,,Đang khai thác,106.632797,10.881333,KcnTTH 86H NAT,"145, 18"
40,79,1701,Q12 168,Hiệp Thành 11,Trụ dừng,Quận 12,None,64H,Nguyễn Ảnh Thủ,,Đang khai thác,106.634513,10.880437,HT11 64H NAT,"145, 18"
40,79,1704,Q12 169,Nhà Văn hóa Lao động Quận 12,Trụ dừng,Quận 12,None,Đối diện nhà văn hóa lao động Quận 12,Nguyễn Ảnh Thủ,,Đang khai thác,106.638579,10.87814,NVhLdQ12 DdnvhldQ12 NAT,"145, 18"
40,79,1706,Q12 171,Trường Mầm non Họa Mi 2,Trụ dừng,Quận 12,None,88A,Nguyễn Ảnh Thủ,,Đang khai thác,106.640645,10.877192,TMnHM2 88A NAT,"145, 18"
40,79,1615,BX34,Bến xe buýt Hiệp Thành,Bến xe,Quận 12,None,BẾN XE BUÝT HIỆP THÀNH,Hiệp Thành 17,,Đang khai thác,106.641739,10.877756,BxbHT BXBHT HT17,"145, 146, 18, 48"
41,81,35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1"
41,81,7276,Q1 190,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,277-279-275Y,Phạm Ngũ Lão,Có,Đang khai thác,106.690941,10.76767,TTT 277-279-275Y PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 75, 86, 88, 93"
41,81,7277,Q1 191,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,187,Phạm Ngũ Lão,Có,Đang khai thác,106.693699,10.768788,NTN 187 PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 93, DL01"
41,81,7278,Q1 192,Trường Emst Thalmann,Nhà chờ,Quận 1,Phường Phạm Ngũ Lão,Trường Emst Thalmann,Phạm Ngũ Lão,Có,Đang khai thác,106.695587,10.769504,TET TET PNL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 65, 69, 93"
41,81,7266,Q1 180,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm Nghi 7,Hàm Nghi,Có,Đang khai thác,106.700807,10.770896,TTctdHN HN7 HN,"01, 03, 04, 19, 56, 88"
41,81,7693,Q1 1950,Nam Kỳ Khởi Nghĩa,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,93-95,Hàm Nghi,Có,Đang khai thác,106.701354,10.770875,NKKN 93-95 HN,"01, 03, 04, 19, 88"
41,81,1256,Q1 195,Chợ Cũ,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,89A,Hàm Nghi,,Đang khai thác,106.701998,10.770811,CC 89A HN,"01, 03, 04, 152, 18, 19, 31, 36, 45, 52, 56, 61-6, 75, 86, 88, 93"
41,81,32,Q1 017,Hồ Tùng Mậu,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,67,Hàm Nghi,,Đang khai thác,106.704074,10.770722,HTM 67 HN,"01, 03, 120, 19, 20, 45, 56, 61-6, 75, 88, D1, DL01"
41,81,31,Q1 024,Bến Bạch Đằng,Nhà chờ,Quận 1,None,Bến thủy nội địa Thủ Thiêm,Tôn Đức Thắng,,Đang khai thác,106.706654,10.774094,BBD BtndTT TDT,"01, 03, 19, 45, 53, 56, 61-6, 88, D1, DL01"
41,81,34,Q1 057,Công Trường Mê Linh,Nhà chờ,Quận 1,None,2,Hai Bà Trưng,,Đang khai thác,106.705822,10.775997,CTML 2 HBT,"01, 03, 19, 45"
41,81,42,Q1 058,Nhà Hát Thành Phố,Ô sơn,Quận 1,None,74/A2-74/A4,Hai Bà Trưng,,Đang khai thác,106.703559,10.778031,NHTP 74/A2-74/A4 HBT,"03, 19, 45"
41,81,44,Q1 059,Bệnh viện Nhi Đồng 2,Nhà chờ,Quận 1,None,Đối diện 115Ter,Hai Bà Trưng,,Đang khai thác,106.701536,10.779881,BvND2 Dd115Ter HBT,"03, 19, 45"
41,81,39,Q1 060,Bưu Điện Thành Phố,Trụ dừng,Quận 1,None,86,Hai Bà Trưng,,Đang khai thác,106.700673,10.780645,BDTP 86 HBT,"03, 19, 45"
41,81,2029,Q1 084,Khách sạn Sofitel,Trụ dừng,Quận 1,None,Sofitel Plaza,Lê Duẩn,,Đang khai thác,106.702303,10.78417,KsS SP LD,"18, 19, 30"
41,81,1096,Q1 011,Đại học Khoa học xã hội nhân văn,Nhà chờ,Quận 1,None,10,Đinh Tiên Hoàng,,Đang khai thác,106.702663,10.785778,DhKhxhnv 10 DTH,"18, 19, 61-6"
41,81,293,Q1 096,Thảo Cầm Viên,Nhà chờ,Quận 1,None,3,Nguyễn Thị Minh Khai,,Đang khai thác,106.70459,10.789598,TCV 3 NTMK,"05, 06, 14, 19, 52, 61-6"
41,81,295,Q1 097,Cầu Thị Nghè,Nhà chờ,Quận 1,None,1A,Nguyễn Thị Minh Khai,,Đang khai thác,106.705597,10.790669,CTN 1A NTMK,"05, 06, 14, 19, 52, 61-6"
41,81,298,QBTH 126,Nhà Thờ Thị Nghè,Nhà chờ,Quận Bình Thạnh,None,22 B,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.708156,10.793418,NTTN 22B XVNT,"05, 06, 14, 19, 52, 61-6"
41,81,297,QBTH 125,Trung tâm Dưỡng Lão,Trụ dừng,Quận Bình Thạnh,None,138,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.71057,10.796533,TtDL 138 XVNT,"05, 06, 14, 19, 44, 52, 61-6"
41,81,300,QBTH 124,Trường trung học Gia Định,Trụ dừng,Quận Bình Thạnh,None,246,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711203,10.798999,TthGD 246 XVNT,"05, 06, 14, 19, 44, 52, 61-6"
41,81,299,QBTH 123,Ngã Ba Hàng Xanh,Biển treo,Quận Bình Thạnh,None,334-336,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711509,10.803262,NBHX 334-336 XVNT,"05, 08, 14, 146, 19, 24, 43, 44, 45, 60-3, 60-4, 61-6, 91, 93"
41,81,302,QBTH 122,Đài Liệt sĩ,Biển treo,Quận Bình Thạnh,None,504,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711965,10.808831,DLs 504 XVNT,"05, 08, 14, 146, 19, 24, 44, 45, 60-3, 60-4, 61-6, 91, 93"
41,81,301,QBTH 135,Siêu thị Coop Mart,Trụ dừng,Quận Bình Thạnh,None,222/13A (52),Quốc lộ 13,,Đang khai thác,106.71241,10.810791,StCM 222/13A( Ql13,"05, 08, 14, 146, 19, 24, 43, 45, 60-3, 60-4, 61-6, 64, 93"
41,81,522,QBTH 136,Cổng ra - Bến xe Miền Đông 3,Trụ dừng,Quận Bình Thạnh,None,100-102,Quốc lộ 13,,Đang khai thác,106.712532,10.811666,Cr-BxMD3 100-102 Ql13,"08, 19, 45, 91"
41,81,304,QTD 198,Trường TH Bình Triệu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Chánh,136,Quốc lộ 13,,Đang khai thác,106.71434,10.829247,TTBT 136 Ql13,"05, 19, 61-6, 91"
41,81,309,QTD 199,Trạm xăng dầu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Chánh,206 Sacombank (64/1),Quốc lộ 13,,Đang khai thác,106.714149,10.832655,Txd 206S( Ql13,"05, 19, 61-6"
41,81,306,QTD 200,Cầu Ông Dầu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,416,Quốc lộ 13,,Đang khai thác,106.714012,10.836135,COD 416 Ql13,"05, 19, 61-6"
41,81,310,QTD 201,Đường số 3,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,486,Quốc lộ 13,,Đang khai thác,106.715317,10.838815,Ds3 486 Ql13,"05, 19, 61-6"
41,81,312,QTD 202,Đường số 4,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,510,Quốc lộ 13,,Đang khai thác,106.71714,10.841072,Ds4 510 Ql13,"05, 19, 61-6"
41,81,307,QTD 203,Cân Nhơn Hòa,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,516 - Cân Nhơn Hòa,Quốc lộ 13,,Đang khai thác,106.718307,10.844687,CNH 516-CNH Ql13,"05, 19, 61-6, 91"
41,81,308,QTD 204,Ngã 3 Hiệp Bình,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,574 (1/42A),Quốc lộ 13,,Đang khai thác,106.718704,10.848944,N3HB 574( Ql13,"05, 19, 61-6"
41,81,314,QTD 205,Ngã 3 Đường Hiệp Bình,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,628 (620),Quốc lộ 13,,Đang khai thác,106.721222,10.852921,N3DHB 628( Ql13,"05, 19, 61-6, 89"
41,81,316,QTD 206,Trạm y tế Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,5/12 (702),Quốc lộ 13,,Đang khai thác,106.722504,10.855787,TytHBP 5/12( Ql13,"05, 19, 61-6, 89"
41,81,311,QTD 207,UBND P.Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,750/3 ,Quốc lộ 13,,Đang khai thác,106.723663,10.858809,UPBP 750/3 Ql13,"05, 19, 61-6, 89"
41,81,313,QTD 208,Hồ Bơi,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,784,Quốc lộ 13,,Đang khai thác,106.724564,10.861172,HB 784 Ql13,"05, 19, 61-6, 89"
41,81,318,QTD 209,Ngã 4 Bình Phước,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Phước,824 (828),Quốc lộ 13,,Đang khai thác,106.724792,10.863845,N4BP 824( Ql13,"05, 19, 89, 91"
41,81,315,QTD 159,Ngã ba mũi tàu đường Gò Dưa ,Trụ dừng,Quận Thủ Đức,Phường Tam Bình,120,Quốc lộ 1,,Đang khai thác,106.727425,10.86689,NbmtdGD 120 Ql1,"05, 19, 29, 33, 60-1, 89"
41,81,320,QTD 160,Chợ Đầu Mối,Trụ dừng,Quận Thủ Đức,Phường Tam Bình,160,Quốc lộ 1,,Đang khai thác,106.730198,10.86831,CDM 160 Ql1,"05, 19, 29, 33, 60-1, 89"
41,81,317,QTD 161,Chợ Tam Bình,Trụ dừng,Quận Thủ Đức,None,Chợ Tam Bình,Quốc lộ 1,,Đang khai thác,106.73538,10.87086,CTB CTB Ql1,"05, 19, 33, 60-1"
41,81,322,QTD 162,Hồ Bơi,Trụ dừng,Quận Thủ Đức,Phường Tam Bình,376,Quốc lộ 1,,Đang khai thác,106.739666,10.871766,HB 376 Ql1,"05, 19, 33, 60-1"
41,81,319,QTD 163,Chợ Tam Hải,Trụ dừng,Quận Thủ Đức,Phường Tam Bình,450,Quốc lộ 1,,Đang khai thác,106.744081,10.872935,CTH 450 Ql1,"05, 19, 33, 60-1"
41,81,321,QTD 164,Cầu vượt Sóng Thần,Nhà chờ,Quận Thủ Đức,None,Đối diện 275-Mitsubishi ,Quốc lộ 1,,Đang khai thác,106.747128,10.873905,CvST Dd275-Mitsubishi Ql1,"05, 19, 33, 60-1"
41,81,323,QTD 165,Bến xe Lam Hồng,Trụ dừng,Quận Thủ Đức,None,6/8,Quốc lộ 1,,Đang khai thác,106.75562,10.875706,BxLH 6/8 Ql1,"05, 19, 33, 60-1"
41,81,325,QTD 166,Giày da Thái Bình,Trụ dừng,Quận Thủ Đức,None,Đối diện 10/19 (20/8),Quốc lộ 1,,Đang khai thác,106.757466,10.875353,GdTB Dd10/19( Ql1,"05, 19, 33, 60-1"
41,81,324,QTD 168,Cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,Kho 856,Quốc lộ 1,,Đang khai thác,106.762476,10.873973,CvLX K856 Ql1,"05, 19, 33, 60-1"
41,81,2083,QTD 169,Vietcombank,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,Ngân hàng Vietcombank,Quốc lộ 1,,Đang khai thác,106.769643,10.871597,V NhV Ql1,"19, 33, 50, 53, 60-1, 93"
41,81,2084,QTD 170,Nghĩa trang TP,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Cổng nghĩa trang thành phố,Quốc lộ 1,,Đang khai thác,106.773039,10.870507,NtT Cnttp Ql1,"19, 33, 50, 60-1, 93"
41,81,1040,QTD 171,ĐH Kinh tế Luật,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Đối diện 665-CoopXtra,Quốc lộ 1,,Đang khai thác,106.776724,10.869306,DKtL Dd665-CoopXtra Ql1,"104, 19, 33, 50, 60-1, 93"
41,81,1041,QTD 172,Công ty điện tử Samsung,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Công ty điện tử Samsung,Quốc lộ 1,,Đang khai thác,106.778656,10.868691,CtdtS CtdtS Ql1,"104, 19, 33, 50, 60-1, 93"
41,81,1042,QTD 173,ĐH Nông Lâm,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Cột điện SI 2,Quốc lộ 1,,Đang khai thác,106.787277,10.867122,DNL CdS2 Ql1,"104, 19, 33, 50, 60-1, 60-2, 93"
41,81,396,QTD 174,ĐH Nông Lâm,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,1026/2 (1030),Quốc lộ 1,,Đang khai thác,106.790283,10.866912,DNL 1026/2( Ql1,"06, 19, 33, 50, 60-1, 60-2, 93"
41,81,536,Q9 221,Cầu Vượt Trạm 2,Nhà chờ,Quận 9,None,Tiệm vàng Kim Lợi,Quốc lộ 1,,Đang khai thác,106.797538,10.863595,CVT2 TvKL Ql1,"08, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 76, 93"
41,81,537,Q9 223,Suối Tiên,Trụ dừng,Quận 9,Phường Tân Phú,Suối Tiên,Quốc lộ 1,,Đang khai thác,106.802081,10.866113,ST ST Ql1,"08, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 76, 93, 99"
41,81,7644,QTD 251,Vành đại ĐHQG TPHCM,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Cột điện 6 ĐHQG (Cafe Mưa Bụi),Đường 621,Có,Đang khai thác,106.806995,10.874405,VdDT Cd6D(MB D621,"19, 30, 53"
41,81,7648,QTD 253,KTX Khu A ĐH Quốc Gia TPHCM,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Nút giao Quảng trường (hướng vào),Quảng Trường Sáng Tạo,Có,Đang khai thác,106.804968,10.875886,KKADQGT NgQt(v QTST,"19, 30"
41,81,7623,QTD 254,Đại học Quốc tế,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Đại học Quốc tế,Quảng Trường Sáng Tạo,Có,Đang khai thác,106.802537,10.876655,DhQt DhQt QTST,"19, 30"
41,81,7646,QTD 249,Nhà văn hoá sinh viên,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,đối diện nhà văn hoá sinh viên,Quảng Trường Sáng Tạo,Có,Đang khai thác,106.799995,10.874542,Nvhsv ddnvhsv QTST,"19, 53"
41,81,538,BX87,Đại học Quốc gia,Bến xe,Quận Thủ Đức,None,Bến xe buýt Khu A Đô thị Quốc gia,Đường nội bộ Đại học Quốc gia,,Đang khai thác,106.8020248413086,10.873805046081543,DhQg BxbKADtQg DnbDhQg,"08, 10, 19"
41,82,538,BX87,Đại học Quốc gia,Bến xe,Quận Thủ Đức,None,Bến xe buýt Khu A Đô thị Quốc gia,Đường nội bộ Đại học Quốc gia,,Đang khai thác,106.8020248413086,10.873805046081543,DhQg BxbKADtQg DnbDhQg,"08, 10, 19"
41,82,7645,QTD 248,Nhà Văn hoá sinh viên,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Nhà văn hoá sinh viên,Quảng Trường Sáng Tạo,Có,Đang khai thác,106.800016,10.874832,NVhsv Nvhsv QTST,"19, 53"
41,82,7624,QTD 255,Đại học Quốc tế,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Đối diện Đại học Quốc tế,Quảng Trường Sáng Tạo,Có,Đang khai thác,106.80257,10.876476,DhQt DdDhQt QTST,"19, 30, 53"
41,82,7647,QTD 252,KTX Khu A ĐH Quốc Gia TPHCM,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Nút giao Quảng trường (hướng ra),Quảng Trường Sáng Tạo,Có,Đang khai thác,106.804914,10.875638,KKADQGT NgQt(r QTST,"19, 30"
41,82,574,QTD 177,Khu DL Suối Tiên,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,9/29,Quốc lộ 1,,Đang khai thác,106.801116,10.86605,KDST 9/29 Ql1,"08, 10, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 60-4, 76, 93, 99"
41,82,2145,QTD 179,Thảo Nguyên,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,35B,Quốc lộ 1,,Đang khai thác,106.793938,10.865335,TN 35B Ql1,"19, 33, 50, 60-2, 93"
41,82,500,QTD 180,Đại học Nông Lâm,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,85 (Đối diện 1026-1028),Quốc lộ 1,,Đang khai thác,106.791101,10.866961,DhNL 85(d1026-1028) Ql1,"06, 19, 33, 50, 60-1, 60-2, 93"
41,82,1101,QTD 181,ĐH Nông Lâm,Nhà chờ,Quận Thủ Đức,None,Kế 21,Quốc lộ 1,,Đang khai thác,106.787265,10.867404,DNL K21 Ql1,"104, 19, 33, 50, 53, 60-1, 93"
41,82,1102,QTD 182,Công ty điện tử Samsung,Trụ dừng,Quận Thủ Đức,None,34/38 (Kế 59/6),Quốc lộ 1,,Đang khai thác,106.782201,10.867867,CtdtS 34/38(59/6) Ql1,"104, 19, 33, 50, 60-1, 93"
41,82,1103,QTD 183,Đại học Kinh tế -Luật,Nhà chờ,Quận Thủ Đức,Phường Linh Xuân,Đại học Kinh tế -Luật,Quốc lộ 1,,Đang khai thác,106.77726,10.869427,DhKt-Luat DhKt-Luat Ql1,"104, 19, 33, 50, 60-1, 93"
41,82,2142,QTD 184,Trung tâm kho vận Linh Xuân,Nhà chờ,Quận Thủ Đức,Phường Linh Xuân,Trung tâm kho vận Linh Xuân,Quốc lộ 1,,Đang khai thác,106.774932,10.870254,TtkvLX TtkvLX Ql1,"19, 33, 50, 60-1, 93"
41,82,2147,QTD 185,Nghĩa trang Thành phố,Nhà chờ,Quận Thủ Đức,Phường Linh Xuân,Cột điện NG/1,Quốc lộ 1,,Đang khai thác,106.771671,10.871313,NtTp CdN Ql1,"19, 33, 50, 93"
41,82,2143,QTD 186,Công ty Nissan,Ô sơn,Quận Thủ Đức,None,Đối diện công ty Nissan (559),Quốc lộ 1,,Đang khai thác,106.768248,10.872419,CtN DdctN( Ql1,"19, 33, 50, 53, 60-1, 93"
41,82,339,QTD 187,Cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Phường Linh Xuân,467B,Quốc lộ 1,,Đang khai thác,106.762095,10.874474,CvLX 467B Ql1,"05, 19, 33, 60-1"
41,82,341,QTD 188,Giày Thái Bình-Bình Đường,Trụ dừng,Quận Thủ Đức,None,467B,Quốc lộ 1,,Không có,106.758689,10.875454,GTBD 467B Ql1,"05, 19, 33, 60-1"
41,82,343,QTD 189,Giày Thái Bình,Trụ dừng,Quận Thủ Đức,Phường Trường Thọ,Đối diện 22/8,Quốc lộ 1,,Đang khai thác,106.757305,10.875738,GTB Dd22/8 Ql1,"05, 19, 33"
41,82,342,QTD 190,Bến xe Lam Hồng,Trụ dừng,Quận Thủ Đức,None,12A/28,Quốc lộ 1,,Đang khai thác,106.755631,10.876049,BxLH 12A/28 Ql1,"05, 19, 33, 60-1"
41,82,344,QTD 191,Cầu vượt Sóng Thần,Nhà chờ,Quận Thủ Đức,None,275,Quốc lộ 1,,Đang khai thác,106.746528,10.874115,CvST 275 Ql1,"05, 19, 33, 60-1"
41,82,346,QTD 192,Chợ Tam Hải,Ô sơn,Quận Thủ Đức,Phường Bình Chiểu,251B,Quốc lộ 1,,Đang khai thác,106.744291,10.873373,CTH 251B Ql1,"05, 19, 33, 60-1"
41,82,345,QTD 193,Hồ Bơi,Trụ dừng,Quận Thủ Đức,Phường Bình Chiểu,179,Quốc lộ 1,,Đang khai thác,106.739913,10.872177,HB 179 Ql1,"05, 19, 33, 60-1"
